sk_pedido,sk_cliente,sk_produto,valor_venda,qtd_vendida,custo_envio,valor_unit
18184,763,2306,33.3,3,0.77,11.1
17691,584,1568,56.85,5,0.77,11.370000000000001
17857,346,3230,16.98,4,0.77,4.245
24089,211,1624,15.858,1,0.77,15.858
6909,37,3385,10.6848,4,0.77,2.6712
7884,266,3641,9.3,2,0.77,4.65
24090,1078,3658,9.765,1,0.77,9.765
24091,1011,3508,18.27,3,0.77,6.09
8814,914,2998,7.968,2,0.77,3.984
16287,215,2368,15.12,2,0.77,7.56
5182,1049,2922,22.0692,2,0.77,11.0346
24092,710,2894,10.74,3,0.77,3.58
4663,417,3585,9.144,3,0.77,3.048
20184,147,3438,12.7,2,0.77,6.35
24093,237,3540,20.88,8,0.77,2.61
17822,297,2141,9.156,2,0.77,4.578
24094,478,3428,5.68,2,0.77,2.84
22373,215,2805,16.9,2,0.77,8.45
11457,430,2730,5.184,1,0.77,5.184
22671,225,3472,10.528,4,0.77,2.632
18545,759,3276,21.81,3,0.77,7.27
24095,572,1949,8.712,2,0.77,4.356
24096,41,2593,17.48,2,0.77,8.74
6511,599,3027,8.96,2,0.77,4.48
6491,272,2410,13.208,1,0.77,13.208
21721,327,3335,4.419,3,0.77,1.4729999999999999
13266,400,2005,17.52,4,0.77,4.38
14594,512,2777,10.78,5,0.77,2.1559999999999997
10970,202,3174,11.96,2,0.77,5.98
7550,351,2871,9.28,2,0.77,4.64
24097,248,2794,5.104,1,0.77,5.104
17944,411,2456,10.43,5,0.77,2.086
7691,40,3618,10.9,5,0.77,2.18
17461,1469,3090,17.16,2,0.77,8.58
24098,1149,2446,16.56,1,0.77,16.56
7900,1375,1610,6.792,1,0.77,6.792
23434,943,3207,28.44,2,0.77,14.22
12153,1393,3330,11.58,2,0.77,5.79
16267,1293,2252,16.89,1,0.77,16.89
24099,1549,1452,31.83,1,0.77,31.83
16738,1055,3246,7.776,2,0.77,3.888
23466,1242,2088,14.55,1,0.77,14.55
12581,1528,1610,16.98,1,0.77,16.98
2292,977,3087,4.536,1,0.77,4.536
24100,1123,1841,6.975,1,0.77,6.975
24101,1531,2835,13.2,1,0.77,13.2
1678,860,2430,10.8,1,0.77,10.8
21386,1089,1749,12.192,1,0.77,12.192
24102,1462,3372,9.87,1,0.77,9.87
13157,974,3574,16.092,3,0.77,5.364
24103,15,2703,11.12,1,0.76,11.12
4662,350,2477,6.192,2,0.76,3.096
9981,462,2820,12.08,4,0.76,3.02
10560,859,3312,8.04,1,0.76,8.04
17086,179,3317,16.8,5,0.76,3.3600000000000003
21038,999,2896,10.76,1,0.76,10.76
8646,405,1330,22.14,1,0.76,22.14
7274,802,3038,9.885,1,0.76,9.885
5308,298,1464,53.55,3,0.76,17.849999999999998
3013,122,3193,20.7,2,0.76,10.35
5180,968,2613,25.92,3,0.76,8.64
9936,884,3090,8.04,1,0.76,8.04
7149,406,1792,25.23,1,0.76,25.23
2713,1027,2204,80.7,5,0.76,16.14
4484,178,3372,9.87,1,0.76,9.87
24104,179,2968,13.05,2,0.76,6.525
7132,551,2422,27.225,1,0.76,27.225
23381,582,2722,11.1552,2,0.76,5.5776
9060,716,3363,32.31,3,0.76,10.770000000000001
4474,699,2115,32.472,2,0.76,16.236
9938,924,3272,21.2742,3,0.76,7.0914
9554,685,2728,9.7149,1,0.76,9.7149
5487,70,1644,18.39,1,0.76,18.39
6641,691,3563,10.2873,1,0.76,10.2873
24105,941,3168,13.38,2,0.76,6.69
24106,226,3484,4.401,3,0.76,1.4669999999999999
22122,181,3619,7.92,5,0.76,1.584
18139,633,3048,9.344,1,0.76,9.344
24107,537,2294,11.61,2,0.76,5.805
17071,900,3367,14.7,5,0.76,2.94
24108,404,3620,7.968,2,0.76,3.984
2411,636,3367,5.88,2,0.76,2.94
24109,40,828,12.294,1,0.76,12.294
4579,633,2796,12.843,3,0.76,4.281
24110,18,2407,9.248,2,0.76,4.624
14065,162,2698,10.02,3,0.76,3.34
9021,705,3621,12.672,8,0.76,1.584
19103,205,2441,8.952,2,0.76,4.476
5988,309,3622,7.872,3,0.76,2.624
24111,625,2714,8.568,3,0.76,2.856
14477,467,3578,8.64,3,0.76,2.8800000000000003
24112,635,1895,10.744,1,0.76,10.744
16392,596,3048,22.512,3,0.76,7.5040000000000004
14039,941,3196,4.938,2,0.76,2.469
24113,149,3150,5.88,1,0.76,5.88
14803,425,3048,4.98,1,0.76,4.98
21861,811,1495,11.511,1,0.76,11.511
24114,1336,1373,14.13,1,0.76,14.13
14314,1079,2961,9.888,2,0.76,4.944
3596,1138,3588,15.75,1,0.76,15.75
24115,971,2383,11.97,1,0.76,11.97
5085,694,2561,14.61,1,0.76,14.61
21593,69,3298,11.07,1,0.76,11.07
24116,762,2981,22.2,2,0.76,11.1
14899,1553,2778,50.1,2,0.76,25.05
7495,1167,3055,16.02,1,0.76,16.02
11780,1209,3339,3.732,1,0.76,3.732
11060,1409,2788,3.42,2,0.76,1.71
6426,574,3243,6.66,1,0.76,6.66
24117,699,3090,22.88,4,0.76,5.72
21014,819,1546,7.56,1,0.76,7.56
15417,686,2808,13.72,2,0.76,6.86
12735,287,1879,12.24,1,0.76,12.24
6417,566,2760,8.208,2,0.76,4.104
19712,351,3090,4.576,2,0.76,2.288
24118,228,2875,10.68,3,0.75,3.56
24119,935,2722,13.44,5,0.75,2.6879999999999997
24120,533,1066,40.152,1,0.75,40.152
5410,771,1687,20.16,2,0.75,10.08
8207,153,3168,13.38,3,0.75,4.46
19589,99,2737,11.0,2,0.75,5.5
24121,415,2709,21.36,2,0.75,10.68
24122,587,1809,32.28,1,0.75,32.28
13283,678,1075,196.11,5,0.75,39.222
10178,238,2788,11.4,2,0.75,5.7
24123,381,2822,12.3,2,0.75,6.15
4936,384,3563,9.705,1,0.75,9.705
4745,251,3550,16.416,2,0.75,8.208
14102,884,2540,11.718,1,0.75,11.718
540,427,3466,10.8,1,0.75,10.8
24124,874,2368,11.979,2,0.75,5.9895
24125,463,3087,97.2,8,0.75,12.15
15926,390,2368,15.12,2,0.75,7.56
680,512,2094,9.618,2,0.75,4.809
24126,624,2499,9.552,3,0.75,3.1839999999999997
24127,810,3623,2.502,3,0.75,0.834
24128,769,3048,7.824,1,0.75,7.824
9483,37,2366,6.72,5,0.75,1.3439999999999999
6770,1338,1572,11.168,2,0.75,5.584
6059,429,2660,7.584,1,0.75,7.584
2619,888,3624,3.168,4,0.75,0.792
22844,648,3437,9.96,2,0.75,4.98
16184,966,3586,5.64,3,0.75,1.88
21682,243,1815,234.95,5,0.75,46.989999999999995
24129,821,3616,13.68,1,0.75,13.68
24130,1369,3407,47.82,2,0.75,23.91
8502,795,1789,10.05,1,0.75,10.05
18979,650,2182,6.66,1,0.75,6.66
24131,1450,3141,5.88,1,0.75,5.88
19767,984,1419,51.27,1,0.75,51.27
24132,1176,2247,16.11,1,0.75,16.11
3886,1159,2949,6.84,1,0.75,6.84
24133,549,2220,16.116,1,0.75,16.116
8338,1093,1892,6.45,1,0.75,6.45
22443,1459,2684,8.76,1,0.75,8.76
12050,1513,959,8.307,1,0.75,8.307
24134,1066,1004,36.96,1,0.75,36.96
9244,1447,1936,4.806,1,0.75,4.806
24135,783,2245,4.284,1,0.75,4.284
14388,246,954,8.883,1,0.75,8.883
24136,911,3440,7.488,2,0.75,3.744
24137,1111,3377,14.37,1,0.75,14.37
13788,1249,3158,5.856,2,0.75,2.928
6834,1478,2447,15.96,1,0.75,15.96
20283,1395,2588,10.416,2,0.75,5.208
18314,502,2729,9.66,1,0.75,9.66
21654,125,2882,9.192,2,0.75,4.596
12669,645,2133,11.616,3,0.75,3.872
13384,788,2766,8.688,2,0.74,4.344
24138,1003,2684,11.68,2,0.74,5.84
12857,750,3193,11.04,2,0.74,5.52
14475,968,3214,12.456,2,0.74,6.228
15376,262,2722,8.96,2,0.74,4.48
24139,39,2319,7.044,1,0.74,7.044
14359,147,3161,7.092,3,0.74,2.364
24140,486,2540,8.68,1,0.74,8.68
9680,425,3158,5.856,3,0.74,1.952
12875,192,3372,26.32,4,0.74,6.58
24141,722,2288,12.76,1,0.74,12.76
2364,991,2820,4.832,2,0.74,2.416
7036,231,3291,16.32,2,0.74,8.16
6414,554,2856,14.04,2,0.74,7.02
2948,207,3090,12.06,3,0.74,4.0200000000000005
2964,812,1138,11.25,2,0.74,5.625
13546,406,3200,12.9,2,0.74,6.45
18398,973,2666,11.6781,1,0.74,11.6781
24142,170,2663,12.24,1,0.74,12.24
3658,29,2802,12.69,1,0.74,12.69
20517,99,2668,17.0766,3,0.74,5.6922
5175,632,3388,4.896,3,0.74,1.632
12412,269,2034,20.7,2,0.74,10.35
24143,613,3159,5.78,1,0.74,5.78
14562,309,2453,14.112,9,0.74,1.568
24144,727,3458,5.04,2,0.74,2.52
19395,74,2898,6.672,1,0.74,6.672
22456,827,2304,27.93,3,0.74,9.31
24145,789,3406,3.984,1,0.74,3.984
3933,572,3480,24.78,6,0.74,4.13
4477,502,2616,9.522,1,0.74,9.522
7550,351,3593,7.76,2,0.74,3.88
22030,703,3552,11.43,3,0.74,3.81
11873,739,3359,5.232,4,0.74,1.308
24146,972,3600,8.32,5,0.74,1.6640000000000001
22801,921,2105,26.72,5,0.74,5.343999999999999
24147,782,2580,16.74,2,0.74,8.37
10020,368,3504,13.02,7,0.74,1.8599999999999999
15684,1367,3048,8.67,1,0.74,8.67
14244,1159,3239,13.29,1,0.74,13.29
18639,1460,2984,8.352,1,0.74,8.352
12705,1519,2771,6.81,1,0.74,6.81
22829,916,2442,10.86,1,0.74,10.86
9260,1115,3477,8.52,1,0.74,8.52
22554,830,402,21.456,1,0.74,21.456
24148,1557,1999,10.32,1,0.74,10.32
5002,1225,2684,35.04,4,0.74,8.76
24149,806,3219,10.41,1,0.74,10.41
24150,1387,3400,3.078,1,0.74,3.078
4862,1218,3326,13.44,2,0.74,6.72
15835,1440,3385,5.04,1,0.74,5.04
12773,1339,2019,12.81,1,0.74,12.81
4987,1158,3466,10.8,1,0.74,10.8
24151,1026,2866,21.09,1,0.74,21.09
20531,1163,2542,10.008,2,0.74,5.004
24152,951,413,49.572,1,0.74,49.572
22391,500,2574,28.74,1,0.74,28.74
1391,771,3168,17.84,4,0.74,4.46
17362,344,1396,9.78,1,0.74,9.78
11678,202,3195,4.56,1,0.74,4.56
9606,112,2661,32.208,4,0.74,8.052
24153,114,3090,10.72,2,0.74,5.36
21040,324,2202,9.06,1,0.74,9.06
24154,140,3492,12.312,3,0.73,4.104
10040,223,3087,18.0,2,0.73,9.0
10174,413,3005,20.88,2,0.73,10.44
17368,709,1907,5.88,2,0.73,2.94
24155,23,3219,20.82,2,0.73,10.41
12499,1091,2800,22.05,3,0.73,7.3500000000000005
18921,423,2446,49.68,3,0.73,16.56
12439,500,2649,16.86,2,0.73,8.43
7180,999,2486,8.856,1,0.73,8.856
17912,1097,3160,39.285,5,0.73,7.856999999999999
19088,216,3090,13.3464,2,0.73,6.6732
9472,793,2885,21.6081,3,0.73,7.2027
24156,571,3004,7.408,2,0.73,3.704
17434,709,2415,9.94,2,0.73,4.97
24157,200,2730,6.48,1,0.73,6.48
5435,42,1817,8.62,1,0.73,8.62
8510,254,3571,14.272,8,0.73,1.784
24158,970,3165,10.368,2,0.73,5.184
5209,849,2707,8.56,2,0.73,4.28
6059,429,3017,10.428,4,0.73,2.607
7216,602,2499,6.368,2,0.73,3.184
7992,397,2150,10.312,1,0.73,10.312
2445,991,3273,6.12,3,0.73,2.04
19057,1367,3410,18.464,2,0.73,9.232
14826,297,3571,8.92,4,0.73,2.23
24159,230,3099,14.112,6,0.73,2.352
2349,987,2744,11.31,1,0.73,11.31
21338,1478,3651,6.03,1,0.73,6.03
1542,817,3230,8.49,1,0.73,8.49
24160,1395,888,18.528,1,0.73,18.528
2952,1061,3601,10.32,1,0.73,10.32
20776,180,2942,5.376,1,0.73,5.376
17159,1558,1317,13.5,1,0.73,13.5
11932,1496,1157,53.652,1,0.73,53.652
20875,1028,2115,10.824,1,0.73,10.824
24161,1438,3301,10.56,1,0.73,10.56
24162,1021,2862,10.74,1,0.73,10.74
10781,1125,1495,38.37,1,0.73,38.37
17305,1397,1961,7.248,1,0.73,7.248
24163,1285,2622,20.19,1,0.73,20.19
746,539,3261,7.98,2,0.73,3.99
11347,798,2668,8.592,2,0.73,4.296
19196,951,2949,6.84,1,0.73,6.84
24164,1076,3021,5.376,1,0.73,5.376
4938,699,431,299.1,5,0.73,59.82000000000001
3900,183,3567,24.48,3,0.73,8.16
24165,102,2643,9.288,1,0.73,9.288
24166,397,2733,14.48,2,0.73,7.24
24167,1005,3261,10.64,4,0.73,2.66
21170,397,3525,15.9,5,0.72,3.18
6713,1117,3221,12.8,2,0.72,6.4
3915,256,1907,5.88,2,0.72,2.94
12016,212,1868,4.56,1,0.72,4.56
11101,58,2823,5.456,2,0.72,2.728
24168,678,1929,29.32,2,0.72,14.66
21689,760,2101,28.92,2,0.72,14.46
1326,79,3298,22.14,4,0.72,5.535
24169,651,3161,11.82,2,0.72,5.91
8472,768,1348,98.388,2,0.72,49.194
13094,308,2075,8.94,1,0.72,8.94
18304,251,2744,16.5126,2,0.72,8.2563
1347,396,2881,9.774,1,0.72,9.774
24170,67,2679,15.93,2,0.72,7.965
24171,668,2967,8.904,1,0.72,8.904
4929,980,973,333.6,2,0.72,166.8
24172,51,3474,6.63,1,0.72,6.63
10337,4,2981,11.1,1,0.72,11.1
3297,543,1632,22.62,2,0.72,11.31
24173,740,3254,7.152,3,0.72,2.384
12467,312,2919,10.368,2,0.72,5.184
24174,742,2933,7.16,2,0.72,3.58
24175,478,3048,15.528,3,0.72,5.176
24176,493,2682,16.496,2,0.72,8.248
17659,402,3607,5.544,7,0.72,0.7919999999999999
567,444,3503,12.672,2,0.72,6.336
7810,66,2814,4.77,1,0.72,4.77
4797,596,2763,3.762,3,0.72,1.254
24177,829,3027,8.96,2,0.72,4.48
13404,1003,3271,4.448,2,0.72,2.224
24178,83,1696,13.092,4,0.72,3.273
1100,683,3529,9.344,2,0.72,4.672
24179,188,3404,5.76,2,0.72,2.88
13816,17,3422,10.272,3,0.72,3.424
24180,889,946,13.762,1,0.72,13.762
11230,376,3266,10.528,4,0.72,2.632
21663,1296,1915,27.63,1,0.72,27.63
4379,439,3389,6.75,1,0.72,6.75
16320,634,2446,16.56,1,0.72,16.56
19194,1425,2686,5.304,1,0.72,5.304
10353,1207,2722,6.72,1,0.72,6.72
24027,1568,3525,7.95,1,0.72,7.95
24181,799,214,42.624,1,0.72,42.624
14277,982,3486,11.13,1,0.72,11.13
22752,1358,2684,8.76,1,0.72,8.76
2029,934,1739,7.884,1,0.72,7.884
10134,1064,2978,12.264,2,0.72,6.132
22310,992,1792,7.569,1,0.72,7.569
20007,1073,1253,20.052,1,0.72,20.052
24182,1150,2786,13.11,1,0.72,13.11
24183,1394,3542,7.14,1,0.72,7.14
24184,958,3230,8.49,1,0.72,8.49
24185,1127,1922,6.984,1,0.72,6.984
19215,1390,3168,6.69,1,0.72,6.69
12613,1031,2666,5.628,1,0.72,5.628
24186,16,3057,59.52,6,0.72,9.92
24187,11,2126,12.324,2,0.72,6.162
24188,1015,3210,7.092,3,0.72,2.364
24189,170,1649,19.72,1,0.72,19.72
21885,499,751,69.92,1,0.72,69.92
24190,695,3168,5.352,2,0.71,2.676
24191,560,3243,8.88,2,0.71,4.44
7200,602,3077,2.592,1,0.71,2.592
15196,185,3400,20.52,5,0.71,4.104
186,168,3651,12.06,2,0.71,6.03
4019,50,736,118.8,2,0.71,59.4
17119,469,705,16.59,1,0.71,16.59
3744,587,2508,13.98,2,0.71,6.99
6121,244,2253,13.41,2,0.71,6.705
24192,240,2732,18.06,2,0.71,9.03
24193,891,3537,23.22,6,0.71,3.8699999999999997
24194,94,2044,7.56,1,0.71,7.56
20684,9,2733,66.45,5,0.71,13.290000000000001
9717,67,3488,11.259,3,0.71,3.753
24195,66,2938,10.26,1,0.71,10.26
17303,87,2533,8.94,1,0.71,8.94
1364,116,3195,7.3935,1,0.71,7.3935
1658,849,3339,27.99,3,0.71,9.33
23122,517,3491,13.2129,3,0.71,4.4043
18069,442,2991,13.3878,2,0.71,6.6939
9565,107,3254,5.96,2,0.71,2.98
4761,648,3618,4.36,2,0.71,2.18
13100,989,2962,10.16,1,0.71,10.16
1533,658,57,40.68,3,0.71,13.56
24175,478,3245,11.952,3,0.71,3.984
13210,459,3625,3.24,9,0.71,0.36000000000000004
24196,175,3120,12.672,3,0.71,4.224
12159,655,2817,11.394,9,0.71,1.266
19738,478,3199,6.368,2,0.71,3.184
18148,14,2839,15.84,3,0.71,5.28
9517,292,3086,8.4,2,0.71,4.2
18896,800,3258,19.6,5,0.71,3.9200000000000004
24197,782,3416,7.752,3,0.71,2.584
10811,441,2727,14.73,3,0.71,4.91
8084,144,3443,12.96,2,0.71,6.48
11420,55,3115,6.408,4,0.71,1.602
22424,389,2826,10.47,3,0.71,3.49
24198,310,3424,17.48,4,0.71,4.37
24199,361,3566,11.12,4,0.71,2.78
24200,569,3329,8.736,3,0.71,2.9120000000000004
24201,1083,3409,8.64,3,0.71,2.8800000000000003
24202,748,2177,36.024,3,0.71,12.008000000000001
9204,311,2595,15.8,4,0.71,3.95
3102,561,3404,6.048,7,0.71,0.864
19963,249,3066,4.928,2,0.71,2.464
4604,24,2548,11.54,1,0.71,11.54
24203,749,2223,7.78,1,0.71,7.78
18557,874,3626,11.2,7,0.71,1.5999999999999999
24204,1098,3372,9.87,1,0.71,9.87
21833,1182,1475,13.572,1,0.71,13.572
11650,1283,3137,9.27,1,0.71,9.27
20400,1527,2388,28.38,2,0.71,14.19
12568,1242,2075,8.94,1,0.71,8.94
14646,1548,3385,5.04,1,0.71,5.04
24205,1073,2810,4.5,1,0.71,4.5
22688,923,3386,9.528,2,0.71,4.764
24206,1181,1701,11.55,1,0.71,11.55
8511,843,2018,8.469,1,0.71,8.469
24207,1129,3118,15.18,1,0.71,15.18
24208,1244,2944,9.69,1,0.71,9.69
24209,1034,2158,27.93,1,0.71,27.93
6048,987,3016,26.52,2,0.71,13.26
24210,1531,3104,11.19,1,0.71,11.19
24211,1002,2766,8.688,2,0.71,4.344
11139,867,3561,10.32,1,0.71,10.32
24212,831,2277,8.91,1,0.71,8.91
24213,772,3490,9.4,2,0.71,4.7
5941,359,1552,28.34,1,0.71,28.34
17965,532,2069,14.176,2,0.71,7.088
15166,171,3161,15.76,4,0.71,3.94
5418,624,3210,7.88,2,0.71,3.94
5512,956,1452,5.952,1,0.71,5.952
8130,102,2641,11.232,2,0.71,5.616
24214,1338,3291,10.88,2,0.71,5.44
6136,733,2019,17.08,2,0.71,8.54
24215,34,1848,32.768,2,0.7,16.384
24216,353,2015,28.48,4,0.7,7.12
3721,1145,1816,136.368,6,0.7,22.727999999999998
5967,853,3090,10.72,2,0.7,5.36
15417,686,3611,8.76,2,0.7,4.38
18906,66,2981,5.92,1,0.7,5.92
6870,538,2486,7.872,2,0.7,3.936
17196,105,3090,16.08,2,0.7,8.04
992,629,2794,14.04,2,0.7,7.02
22282,474,2788,15.39,3,0.7,5.13
6408,26,2788,42.579,9,0.7,4.731
12837,33,2253,7.3755,1,0.7,7.3755
18318,758,2341,7.416,1,0.7,7.416
22878,596,3612,9.32,4,0.7,2.33
24217,582,2903,15.552,3,0.7,5.184
18677,330,2618,6.9,3,0.7,2.3000000000000003
24218,610,3127,25.92,4,0.7,6.48
24219,733,3496,8.85,5,0.7,1.77
15104,789,3327,3.648,3,0.7,1.216
24220,627,3066,9.24,3,0.7,3.08
24221,1131,2797,10.36,2,0.7,5.18
2537,702,3615,5.184,3,0.7,1.728
19763,711,3014,11.12,2,0.7,5.56
6097,815,3316,10.95,3,0.7,3.65
1595,44,1911,7.992,1,0.7,7.992
15733,263,3066,6.16,2,0.7,3.08
24222,956,3623,11.12,4,0.7,2.78
2208,964,3350,11.808,3,0.7,3.936
20050,222,1726,8.904,3,0.7,2.968
5728,435,2787,18.54,2,0.7,9.27
24223,383,3062,8.928,2,0.7,4.464
21186,237,3427,11.56,1,0.7,11.56
24203,749,3350,9.84,2,0.7,4.92
24224,1123,2018,16.938,2,0.7,8.469
15074,867,2170,12.69,1,0.7,12.69
24225,355,2340,8.811,1,0.7,8.811
21334,1475,1986,12.768,2,0.7,6.384
13129,1538,2061,8.064,1,0.7,8.064
22169,1052,2778,7.515,1,0.7,7.515
24226,1348,902,24.78,1,0.7,24.78
24227,1480,2368,8.4,1,0.7,8.4
8404,1329,2269,4.203,1,0.7,4.203
17957,1366,2030,10.566,2,0.7,5.283
24228,946,2874,30.69,1,0.7,30.69
18207,1475,3104,11.19,1,0.7,11.19
9117,1266,3588,15.75,1,0.7,15.75
24229,1508,1373,37.68,2,0.7,18.84
675,507,960,57.69,1,0.7,57.69
24230,433,3440,24.96,2,0.7,12.48
22114,614,2154,22.17,1,0.7,22.17
7214,1361,2703,13.032,2,0.7,6.516
14506,1053,3193,4.14,1,0.7,4.14
14506,1053,2064,5.928,1,0.7,5.928
21424,1096,2679,8.85,1,0.7,8.85
11421,1504,2210,6.66,1,0.7,6.66
18959,1394,2610,23.88,2,0.7,11.94
10010,84,1569,10.29,1,0.7,10.29
21191,1283,2480,6.06,1,0.7,6.06
9634,935,2477,24.768,3,0.7,8.256
14823,184,2197,46.56,2,0.7,23.28
24231,85,2875,7.12,2,0.7,3.56
15667,404,3243,8.88,2,0.7,4.44
18786,471,2035,6.768,2,0.7,3.384
7280,525,3514,3.84,1,0.7,3.84
10047,778,2990,12.36,2,0.7,6.18
24232,284,1891,6.18,1,0.69,6.18
15854,367,3568,8.304,3,0.69,2.7680000000000002
24233,933,3291,10.88,2,0.69,5.44
10249,705,3092,16.56,2,0.69,8.28
18812,1017,2760,16.416,3,0.69,5.472
8276,502,2464,5.824,1,0.69,5.824
7626,594,2925,14.84,2,0.69,7.42
2001,604,2749,15.36,1,0.69,15.36
13402,53,538,19.692,1,0.69,19.692
15830,348,3168,6.69,2,0.69,3.345
24234,470,2210,6.66,1,0.69,6.66
3966,769,2169,10.65,1,0.69,10.65
24235,955,2901,9.342,1,0.69,9.342
1504,580,2638,22.23,1,0.69,22.23
552,436,2820,4.53,1,0.69,4.53
1428,141,3077,32.4,5,0.69,6.4799999999999995
24236,274,2269,14.01,1,0.69,14.01
15002,376,3425,9.3225,1,0.69,9.3225
6955,757,3090,17.16,2,0.69,8.58
18768,351,2402,13.98,2,0.69,6.99
24237,894,3441,6.63,3,0.69,2.21
13026,731,3627,8.26,2,0.69,4.13
14518,1005,1826,18.882,3,0.69,6.2940000000000005
13581,540,3505,11.52,4,0.69,2.88
2982,436,3404,5.184,6,0.69,0.864
20318,728,2692,6.588,3,0.69,2.196
3086,95,2863,5.0,1,0.69,5.0
12818,398,1360,13.023,1,0.69,13.023
20686,399,3426,16.464,7,0.69,2.352
18999,290,3627,16.52,4,0.69,4.13
13750,457,3048,12.768,2,0.69,6.384
12162,361,3515,9.08,2,0.69,4.54
22844,648,3559,9.21,3,0.69,3.0700000000000003
24238,100,2787,18.54,2,0.69,9.27
24239,283,3565,6.68,2,0.69,3.34
24240,702,3628,6.368,2,0.69,3.184
24241,859,3310,17.43,3,0.69,5.81
18267,262,3304,17.088,2,0.69,8.544
24242,636,3498,12.96,2,0.69,6.48
24243,1114,958,22.72,4,0.69,5.68
9178,261,3290,10.9,5,0.69,2.18
10970,202,2697,8.78,1,0.69,8.78
2092,742,2696,5.8,5,0.69,1.16
19103,205,3350,8.856,6,0.69,1.476
5906,644,2225,18.528,6,0.69,3.0879999999999996
24244,444,2026,16.06,1,0.69,16.06
24245,708,3398,12.32,4,0.69,3.08
10598,568,2693,15.552,3,0.69,5.184
9812,1158,2649,26.976,4,0.69,6.744
24246,563,3603,6.024,2,0.69,3.012
24247,1191,2987,7.8,1,0.69,7.8
3206,1096,3033,11.49,1,0.69,11.49
15256,1521,3488,4.17,1,0.69,4.17
17485,1053,3087,13.5,1,0.69,13.5
14290,608,2716,3.834,1,0.69,3.834
24248,1332,1551,12.6,1,0.69,12.6
9913,1048,1892,6.45,1,0.69,6.45
23858,826,2896,4.842,1,0.69,4.842
24249,326,2367,17.19,1,0.69,17.19
24250,447,2118,5.472,1,0.69,5.472
15897,1565,3137,9.27,1,0.69,9.27
19621,1357,3141,14.7,1,0.69,14.7
12518,1354,2477,6.192,1,0.69,6.192
23800,771,2630,10.092,1,0.69,10.092
5619,65,2519,15.6,1,0.69,15.6
10122,540,2998,10.24,4,0.69,2.56
24251,662,1879,12.24,1,0.69,12.24
12435,249,3161,7.88,2,0.69,3.94
24252,389,1536,10.704,2,0.69,5.352
8583,455,2481,18.0,3,0.69,6.0
9539,224,2270,96.3,9,0.68,10.7
323,277,3389,4.5,1,0.68,4.5
14950,40,3280,10.2,1,0.68,10.2
2116,537,2875,8.01,3,0.68,2.67
19261,426,3214,15.96,1,0.68,15.96
11971,556,1842,13.83,1,0.68,13.83
3235,580,3477,9.0312,2,0.68,4.5156
490,395,1712,25.0665,1,0.68,25.0665
23371,805,3552,15.24,5,0.68,3.048
1861,89,3240,4.28,1,0.68,4.28
24253,149,3471,15.48,3,0.68,5.16
6729,540,3590,14.94,3,0.68,4.9799999999999995
5643,551,3480,4.13,1,0.68,4.13
20123,471,3356,4.95,1,0.68,4.95
4716,847,3204,11.8,4,0.68,2.95
13830,294,3309,12.39,3,0.68,4.13
24254,879,3600,4.992,3,0.68,1.664
13815,199,2346,6.28,1,0.68,6.28
22414,658,1819,3.798,1,0.68,3.798
8836,564,3229,23.66,7,0.68,3.38
24255,1084,3412,2.214,3,0.68,0.738
5975,560,2439,18.528,2,0.68,9.264
17507,1204,2760,10.26,1,0.68,10.26
17987,542,1835,9.744,1,0.68,9.744
1657,848,3629,15.48,1,0.68,15.48
24256,965,2388,11.352,2,0.68,5.676
20893,1160,2737,6.6,2,0.68,3.3
11168,365,2733,13.29,1,0.68,13.29
24257,1297,2154,6.651,1,0.68,6.651
24258,1102,2169,3.195,1,0.68,3.195
6193,1301,3232,7.416,2,0.68,3.708
10538,1485,2647,8.592,2,0.68,4.296
24259,1354,1317,13.5,1,0.68,13.5
24260,1284,3312,12.06,1,0.68,12.06
11396,1067,2295,48.96,1,0.68,48.96
16768,1334,2508,6.99,1,0.68,6.99
18491,411,2887,12.46,1,0.68,12.46
24261,496,3489,9.34,1,0.68,9.34
22351,8,3135,8.568,2,0.68,4.284
14474,44,2648,12.192,4,0.68,3.048
16255,561,1602,12.352,2,0.68,6.176
24262,777,2248,17.2,2,0.67,8.6
18535,71,2694,11.24,1,0.67,11.24
18906,66,2170,13.536,2,0.67,6.768
13800,70,2998,3.84,4,0.67,0.96
6505,819,2941,11.08,1,0.67,11.08
3033,78,1822,71.7,3,0.67,23.900000000000002
4616,893,3330,10.422,2,0.67,5.211
16675,656,2982,9.45,1,0.67,9.45
24263,1005,3195,11.4,1,0.67,11.4
4677,639,3210,15.957,3,0.67,5.319
24264,290,3444,11.8296,2,0.67,5.9148
19562,593,3659,28.035,2,0.67,14.0175
24265,824,2721,10.296,2,0.67,5.148
5554,512,3450,9.4122,1,0.67,9.4122
7671,324,2925,17.6967,3,0.67,5.8989
967,285,1957,10.8,1,0.67,10.8
7240,884,2788,17.1,3,0.67,5.7
24266,23,3609,7.314,1,0.67,7.314
680,512,3446,6.858,6,0.67,1.143
3433,100,3585,3.048,1,0.67,3.048
18648,599,3017,13.904,2,0.67,6.952
15364,771,3448,5.184,1,0.67,5.184
23500,215,776,9.328,1,0.67,9.328
20785,653,2058,8.76,5,0.67,1.752
24267,236,2611,4.304,1,0.67,4.304
24268,67,2141,9.156,3,0.67,3.052
24269,405,3203,12.96,2,0.67,6.48
24270,318,2005,10.512,3,0.67,3.504
